id,essay_id,of1,of2,of3,of4,of5,of6,cf1,cf2,cf3,cf4,cf5,cf6,ef1,ef2,ef3,ef4,ef5,ef6,af1,af2,af3,af4,af5,af6,nf1,nf2,nf3,nf4,nf5,nf6,model,temperature,input_tokens,output_tokens
605,17,1,4,5,1,9,8,7,6,1,7,6,9,2,1,8,8,5,3,2,8,1,1,2,1,2,4,1,8,4,1,gemini-2.5-flash,0.2,1365,2050
606,18,4,6,7,7,6,4,3,4,1,1,2,5,6,4,5,6,3,6,3,8,1,2,7,6,3,1,2,6,5,4,gemini-2.5-flash,0.2,1162,3061
607,18,7,6,7,5,7,5,3,2,1,2,2,5,6,1,3,5,4,6,3,7,1,2,7,6,4,1,2,6,6,6,gemini-2.5-flash,0.2,1162,2347
608,49,2,3,8,5,4,5,2,2,3,2,2,3,7,8,6,5,7,7,6,8,2,3,2,5,2,2,1,2,6,2,gemini-2.5-flash,0.4,1180,2942
609,49,6,7,8,7,3,6,2,3,3,2,2,4,8,9,6,7,7,8,6,8,2,3,3,7,3,3,1,4,6,4,gemini-2.5-flash,0.4,1180,3705
610,49,7,8,9,7,6,7,2,1,2,1,2,2,8,9,7,7,8,8,5,8,2,3,2,7,1,2,1,2,7,5,gemini-2.5-flash,0.4,1180,2110
611,49,7,7,7,6,3,5,2,2,1,3,2,2,7,9,6,6,8,8,5,7,1,2,3,7,1,2,1,5,7,3,gemini-2.5-flash,0.4,1180,2802
612,49,8,5,8,6,2,5,2,2,3,2,3,2,8,9,6,6,8,8,6,8,2,3,3,5,1,3,1,2,8,5,gemini-2.5-flash,0.4,1180,3125
613,18,6,5,7,6,7,5,3,4,6,2,4,7,6,3,4,5,4,6,3,8,1,4,8,7,3,1,3,7,5,7,gemini-2.5-flash,0.2,1162,5094
614,18,7,5,8,6,7,5,3,4,1,1,2,5,6,2,5,6,5,6,3,8,1,1,8,6,3,1,3,6,5,7,gemini-2.5-flash,0.2,1162,4819
615,18,5,4,7,6,5,3,2,2,2,1,2,4,5,3,3,4,3,5,3,7,1,2,7,4,3,1,3,7,5,4,gemini-2.5-flash,0.2,1162,3977
616,19,1,1,6,5,5,3,6,6,8,7,7,6,2,2,3,6,5,6,1,8,1,6,5,2,2,2,2,3,2,2,gemini-2.5-flash,0.2,973,2161
617,50,1,1,7,5,8,7,6,1,5,6,4,7,7,8,7,6,3,7,6,9,6,4,7,6,4,2,1,7,8,8,gemini-2.5-flash,0.4,2102,3140
618,50,1,2,7,5,8,6,5,2,6,5,5,6,6,7,6,5,3,6,5,8,4,5,6,6,5,2,1,6,8,9,gemini-2.5-flash,0.4,2102,2427
619,50,1,1,7,6,8,5,6,2,4,4,3,6,6,7,6,6,3,5,6,9,3,4,6,7,4,2,1,7,8,8,gemini-2.5-flash,0.4,2102,2453
620,50,1,2,7,6,8,6,5,2,5,5,4,7,6,7,7,6,5,6,7,9,6,5,7,7,6,3,1,8,7,8,gemini-2.5-flash,0.4,2102,2546
621,50,1,2,8,5,9,6,5,2,5,5,3,8,6,6,6,6,2,6,6,9,3,5,5,6,5,1,1,8,8,8,gemini-2.5-flash,0.4,2102,2774
622,19,1,1,6,7,5,5,6,7,7,8,7,6,2,5,3,7,5,6,5,7,1,5,6,2,2,3,2,5,2,2,gemini-2.5-flash,0.2,973,2110
623,19,1,1,5,6,4,5,7,7,7,7,7,6,2,4,3,6,3,5,1,7,1,5,5,2,2,2,2,2,2,1,gemini-2.5-flash,0.2,973,2663
624,19,1,1,6,5,5,3,6,6,8,8,7,5,2,2,3,6,3,6,1,8,1,6,5,1,2,2,1,2,2,2,gemini-2.5-flash,0.2,973,2201
625,19,1,1,6,7,6,5,6,6,7,7,6,5,2,2,5,7,4,5,1,7,1,6,5,2,3,4,3,6,4,4,gemini-2.5-flash,0.2,973,2105
626,20,7,6,8,5,7,6,2,2,2,4,2,2,4,2,2,4,4,3,2,8,4,5,7,5,7,4,5,9,7,8,gemini-2.5-flash,0.2,1460,4974
627,20,2,1,8,5,7,6,2,1,5,2,5,2,5,3,2,4,2,3,2,8,2,7,8,6,8,2,7,9,8,8,gemini-2.5-flash,0.2,1460,2852
628,20,2,1,8,3,7,5,2,1,5,2,2,2,6,3,2,3,1,4,2,5,3,7,5,6,8,3,7,8,8,8,gemini-2.5-flash,0.2,1460,2915
629,20,7,5,8,3,7,5,2,2,2,2,2,3,4,2,3,3,4,3,3,5,4,3,5,7,5,3,5,8,5,6,gemini-2.5-flash,0.2,1460,4245
630,20,2,2,7,3,8,5,2,1,5,2,2,1,5,2,2,2,1,3,2,6,2,7,6,5,7,2,6,8,8,8,gemini-2.5-flash,0.2,1460,2709
631,21,1,1,9,5,2,4,5,7,8,7,6,5,6,8,3,5,3,3,5,6,2,5,7,8,8,4,7,8,2,9,gemini-2.5-flash,0.2,1250,2384
632,21,1,1,9,6,2,5,5,7,8,7,7,6,6,9,4,7,2,3,5,7,1,5,6,8,8,5,7,8,2,9,gemini-2.5-flash,0.2,1250,2667
633,21,1,1,9,7,2,5,5,7,8,6,7,6,6,8,2,8,2,2,5,8,1,5,7,8,8,5,8,8,2,9,gemini-2.5-flash,0.2,1250,2456
634,21,1,1,9,6,2,5,5,7,8,6,7,6,7,9,2,7,2,3,5,8,1,6,5,8,8,4,7,8,2,9,gemini-2.5-flash,0.2,1250,3201
635,21,1,1,9,5,2,4,5,7,8,7,7,6,6,8,3,7,3,3,5,6,1,5,7,8,8,5,7,8,2,9,gemini-2.5-flash,0.2,1250,2672
636,22,1,1,9,5,2,8,5,4,9,9,5,2,6,3,8,5,2,2,3,9,8,5,2,8,9,9,8,8,6,9,gemini-2.5-flash,0.2,1436,3393
637,22,2,1,9,4,3,7,6,3,8,8,5,5,6,2,7,6,3,2,2,8,7,7,3,7,9,9,7,7,6,9,gemini-2.5-flash,0.2,1436,3811
638,22,5,2,9,4,4,7,5,3,9,8,4,5,7,5,7,6,3,2,2,9,7,6,2,7,8,9,7,6,5,8,gemini-2.5-flash,0.2,1436,4557
639,22,1,2,9,5,2,8,6,2,8,8,5,5,8,6,5,6,2,3,3,9,6,5,2,8,9,9,8,6,6,9,gemini-2.5-flash,0.2,1436,3860
640,22,1,2,9,4,5,8,5,2,9,8,5,6,8,5,6,5,2,2,2,6,8,8,2,8,9,8,8,8,6,9,gemini-2.5-flash,0.2,1436,4011
641,23,1,1,7,5,2,7,3,2,5,2,5,2,8,6,3,5,3,8,5,8,9,5,6,8,2,5,5,6,3,6,gemini-2.5-flash,0.2,1121,2501
642,23,2,1,8,6,5,8,5,3,5,4,5,3,8,6,3,5,5,8,5,7,9,5,5,8,4,5,5,6,3,6,gemini-2.5-flash,0.2,1121,3103
643,23,1,1,8,6,3,7,5,2,6,5,5,3,8,7,4,5,5,8,5,8,8,5,7,8,4,6,6,7,3,6,gemini-2.5-flash,0.2,1121,3152
644,23,1,2,7,6,3,7,3,3,5,2,5,3,8,6,3,5,5,8,3,8,8,5,6,8,2,6,5,6,3,6,gemini-2.5-flash,0.2,1121,2421
645,23,1,1,7,5,3,7,3,3,5,2,5,3,8,6,3,5,5,8,3,8,8,5,6,8,2,6,6,6,3,6,gemini-2.5-flash,0.2,1121,3015
646,24,4,5,9,3,7,5,6,4,6,5,3,7,6,7,2,5,7,7,6,8,3,5,4,7,7,8,5,6,7,8,gemini-2.5-flash,0.2,1403,3648
647,24,7,6,9,2,5,6,5,5,4,4,3,5,6,6,2,5,6,7,6,8,2,4,3,5,6,7,4,6,7,8,gemini-2.5-flash,0.2,1403,2782
648,24,7,6,9,4,5,6,7,7,5,5,4,6,7,7,3,6,7,7,6,8,2,4,4,7,7,8,5,7,6,8,gemini-2.5-flash,0.2,1403,3496
649,24,5,6,9,3,7,6,6,5,6,6,4,7,7,7,3,6,7,7,6,8,4,5,4,7,7,8,5,7,7,8,gemini-2.5-flash,0.2,1403,2911
650,24,8,7,9,2,5,6,6,7,6,6,3,5,7,6,2,6,7,6,6,3,6,6,5,8,8,8,7,8,6,9,gemini-2.5-flash,0.2,1403,3960
651,25,1,1,9,8,4,6,5,5,6,8,6,5,8,8,5,8,2,7,7,8,5,3,5,8,6,6,2,6,2,8,gemini-2.5-flash,0.2,1623,2564
652,25,1,1,9,8,5,6,7,5,5,8,6,5,8,8,6,9,2,8,7,8,5,5,5,6,7,7,3,8,2,8,gemini-2.5-flash,0.2,1623,3093
653,25,1,1,9,8,5,7,6,5,6,8,6,6,8,8,5,8,2,8,6,8,5,7,5,8,6,8,2,7,2,8,gemini-2.5-flash,0.2,1623,3123
654,25,1,1,9,7,6,7,7,5,7,8,6,7,8,8,5,8,2,8,6,8,5,5,5,8,7,7,2,8,2,8,gemini-2.5-flash,0.2,1623,3122
655,25,1,1,9,8,5,6,7,5,8,8,7,6,8,8,5,9,2,8,6,8,6,7,5,8,7,6,2,8,2,8,gemini-2.5-flash,0.2,1623,3163
656,26,2,1,8,5,6,8,6,6,8,8,6,6,8,6,3,5,3,6,6,8,3,8,6,8,8,1,3,8,3,8,gemini-2.5-flash,0.2,1212,2280
657,26,2,1,7,5,6,7,6,5,8,8,6,7,8,7,3,5,3,6,5,8,3,6,6,8,8,1,3,8,3,8,gemini-2.5-flash,0.2,1212,2820
658,26,1,1,7,4,8,7,6,6,7,8,6,8,7,7,5,4,5,6,5,8,4,6,6,7,7,1,2,6,3,8,gemini-2.5-flash,0.2,1212,2295
659,26,2,1,8,5,6,7,6,5,7,8,6,7,8,8,3,5,6,6,5,8,5,7,6,8,8,1,3,8,3,8,gemini-2.5-flash,0.2,1212,2890
660,26,2,1,8,4,5,7,6,5,7,8,7,6,8,8,3,4,3,5,6,8,6,7,6,8,8,1,4,8,3,8,gemini-2.5-flash,0.2,1212,2603
661,27,4,2,8,7,3,5,3,1,6,4,7,5,7,8,5,7,6,8,7,8,1,4,2,6,2,1,1,1,3,6,gemini-2.5-flash,0.2,871,4290
662,27,1,1,8,6,2,5,5,5,6,6,6,5,7,8,6,7,6,7,6,8,1,5,5,6,2,1,1,2,5,5,gemini-2.5-flash,0.2,871,2838
663,27,2,1,8,8,2,5,6,3,7,7,7,5,8,9,6,8,5,8,7,8,2,5,2,7,5,1,2,4,5,6,gemini-2.5-flash,0.2,871,2891
664,27,3,1,7,8,6,4,6,2,6,6,7,6,6,7,6,8,5,7,6,8,1,5,4,6,5,1,1,2,4,5,gemini-2.5-flash,0.2,871,2695
665,27,2,1,8,6,2,5,5,2,6,6,5,3,6,8,6,8,6,7,6,8,1,5,3,5,5,1,1,2,7,5,gemini-2.5-flash,0.2,871,2239
666,28,2,4,8,7,8,6,5,1,3,6,4,3,7,6,3,7,6,5,6,8,4,4,7,7,5,2,3,7,8,8,gemini-2.5-flash,0.2,1661,3171
667,28,2,3,8,5,8,6,4,1,4,5,2,5,7,6,3,7,6,6,6,8,2,3,7,7,5,3,2,8,8,8,gemini-2.5-flash,0.2,1661,2388
668,28,2,3,7,6,8,6,5,1,2,5,2,3,6,5,3,5,6,6,6,8,3,2,7,7,5,2,3,7,8,7,gemini-2.5-flash,0.2,1661,3015
669,28,2,2,7,5,8,6,4,1,3,5,2,3,7,6,3,6,6,6,7,8,3,2,7,7,5,2,1,7,8,8,gemini-2.5-flash,0.2,1661,2506
670,28,3,2,7,6,8,6,5,1,2,4,1,2,6,5,3,6,4,4,6,8,4,2,7,6,5,3,3,8,9,8,gemini-2.5-flash,0.2,1661,2620
671,29,1,1,9,3,6,7,2,1,3,2,2,7,7,5,2,2,1,1,8,8,1,2,8,9,9,2,9,9,4,9,gemini-2.5-flash,0.2,1876,2432
672,29,1,1,9,3,5,6,2,2,3,2,2,5,6,5,2,2,1,1,1,8,2,3,5,9,9,2,9,9,2,9,gemini-2.5-flash,0.2,1876,2134
673,29,1,1,9,3,6,5,2,2,3,2,2,5,5,5,2,2,1,2,2,8,1,2,8,8,9,1,9,8,2,9,gemini-2.5-flash,0.2,1876,2706
674,29,1,2,9,3,6,6,2,1,3,2,2,6,6,5,3,2,1,2,1,9,2,2,8,9,9,2,8,8,3,9,gemini-2.5-flash,0.2,1876,2674
675,29,1,2,9,3,7,6,2,2,5,3,3,6,6,7,3,3,1,2,2,6,1,5,8,9,9,1,9,9,3,9,gemini-2.5-flash,0.2,1876,2856
676,30,1,1,9,5,4,7,5,1,5,6,3,3,8,8,5,7,8,7,5,8,8,5,5,8,9,2,7,9,7,9,gemini-2.5-flash,0.2,1477,3326
677,30,1,1,9,5,5,7,5,1,5,6,2,5,8,8,5,8,8,6,5,8,8,5,5,9,8,2,6,9,7,9,gemini-2.5-flash,0.2,1477,2800
678,30,1,1,9,5,5,7,5,1,5,6,3,3,8,8,5,7,8,6,5,8,8,5,5,8,9,2,6,9,7,9,gemini-2.5-flash,0.2,1477,2916
679,30,1,1,9,6,5,7,5,2,5,6,3,5,8,8,6,6,8,5,5,8,8,4,5,8,9,3,8,9,8,9,gemini-2.5-flash,0.2,1477,2731
680,30,1,1,9,8,7,8,4,6,5,6,3,6,8,7,6,7,8,5,2,8,8,6,3,9,9,6,7,9,7,9,gemini-2.5-flash,0.2,1477,3579
681,31,2,1,7,6,2,5,2,3,5,2,4,2,8,6,2,5,6,3,2,6,3,2,5,8,4,2,5,4,3,7,gemini-2.5-flash,0.2,1166,2551
682,31,2,1,7,5,2,5,3,3,5,3,3,3,7,6,3,5,6,4,5,8,3,5,6,8,4,2,6,2,3,7,gemini-2.5-flash,0.2,1166,2714
683,31,1,1,7,7,3,4,2,3,5,2,4,4,7,7,2,6,6,4,5,7,1,4,6,7,4,3,4,3,4,7,gemini-2.5-flash,0.2,1166,2313
684,31,3,1,8,7,2,1,2,3,4,3,4,4,7,8,3,6,7,4,3,7,5,4,6,7,3,3,5,3,3,7,gemini-2.5-flash,0.2,1166,4034
685,31,2,1,7,5,2,4,2,3,5,3,4,3,6,6,2,5,6,3,5,8,3,3,6,8,2,1,6,2,3,6,gemini-2.5-flash,0.2,1166,2736
686,33,1,1,9,4,6,3,2,1,6,5,4,2,2,5,3,6,1,2,3,8,1,5,8,8,9,3,7,8,7,9,gemini-2.5-flash,0.2,1291,2416
687,33,1,1,9,6,3,3,2,1,5,6,3,2,2,4,2,6,5,1,3,6,1,4,8,7,9,4,7,8,7,9,gemini-2.5-flash,0.2,1291,2308
688,33,1,1,9,5,3,4,2,2,5,5,5,2,4,5,2,6,2,1,4,8,1,5,3,8,9,5,8,9,6,9,gemini-2.5-flash,0.2,1291,2687
689,33,1,1,9,5,2,4,2,2,5,5,5,3,2,5,2,6,2,1,5,8,1,5,8,6,8,5,8,8,6,9,gemini-2.5-flash,0.2,1291,2632
690,33,1,1,9,4,3,4,2,1,4,6,2,2,3,5,2,4,4,1,3,8,1,4,8,8,9,4,8,9,7,9,gemini-2.5-flash,0.2,1291,2554
691,34,5,1,9,4,3,5,1,2,7,7,3,6,5,6,2,4,1,1,3,7,1,5,8,8,9,3,9,9,2,9,gemini-2.5-flash,0.2,1069,2351
692,34,7,1,9,4,6,5,2,2,7,7,3,8,4,5,2,3,2,1,3,7,1,6,8,8,9,4,9,8,4,9,gemini-2.5-flash,0.2,1069,2237
693,34,4,1,9,5,3,4,1,3,6,4,3,5,4,4,1,4,1,1,2,7,1,5,8,8,9,3,8,8,2,9,gemini-2.5-flash,0.2,1069,2100
694,34,8,1,9,7,2,6,9,5,8,7,2,5,3,5,1,4,2,2,2,8,1,6,9,1,9,4,9,9,4,9,gemini-2.5-flash,0.2,1069,3755
695,34,7,1,9,5,7,6,2,4,8,6,4,7,5,5,3,4,3,1,3,8,1,5,8,8,9,4,9,8,3,9,gemini-2.5-flash,0.2,1069,2190
696,35,1,2,8,5,7,6,5,3,5,5,3,5,6,6,6,6,7,7,4,8,2,3,5,5,8,6,2,6,6,8,gemini-2.5-flash,0.2,988,1729
697,35,2,2,9,5,8,7,5,3,6,5,3,6,6,7,6,7,7,8,4,8,2,3,5,5,8,6,2,8,7,8,gemini-2.5-flash,0.2,988,2336
698,35,1,1,9,4,7,5,2,2,5,5,2,5,6,6,3,6,7,7,5,8,1,3,5,6,8,5,1,8,6,8,gemini-2.5-flash,0.2,988,2760
699,35,2,2,8,6,7,5,4,3,5,5,4,5,6,6,6,6,7,7,3,7,1,3,6,5,8,5,2,7,5,7,gemini-2.5-flash,0.2,988,2803
700,35,1,2,8,5,8,6,5,2,5,5,3,5,6,6,6,6,6,7,3,8,2,3,5,6,8,5,2,6,6,8,gemini-2.5-flash,0.2,988,2089
701,36,1,1,9,5,8,8,6,1,4,7,5,9,8,5,3,5,5,8,8,7,4,5,5,8,4,1,2,7,5,9,gemini-2.5-flash,0.2,1205,3294
702,36,4,1,8,5,8,7,5,6,6,7,6,8,8,6,4,5,6,7,8,6,4,6,7,8,6,1,4,8,5,8,gemini-2.5-flash,0.2,1205,3303
703,36,2,1,9,5,8,8,6,2,4,8,5,8,7,5,4,5,6,7,8,6,2,5,5,8,6,1,4,9,2,9,gemini-2.5-flash,0.2,1205,3411
704,36,1,2,8,4,6,7,5,2,5,7,5,6,7,5,2,5,5,7,8,6,2,5,5,8,7,1,6,8,2,9,gemini-2.5-flash,0.2,1205,3352
705,36,2,1,9,4,7,8,5,2,3,7,4,8,8,6,2,3,7,7,8,9,2,4,7,9,6,1,4,9,5,9,gemini-2.5-flash,0.2,1205,2816
706,37,6,7,5,6,8,6,4,2,4,6,3,8,2,3,4,5,6,5,4,7,1,4,6,4,5,1,2,7,7,5,gemini-2.5-flash,0.2,1096,2912
707,37,6,7,6,6,8,5,6,4,3,6,4,8,4,3,5,6,7,6,3,4,4,3,5,5,5,1,1,7,7,5,gemini-2.5-flash,0.2,1096,2954
708,37,7,8,6,6,8,5,6,3,4,7,3,8,2,3,6,6,7,6,4,7,3,2,4,5,5,1,2,7,6,5,gemini-2.5-flash,0.2,1096,3646
709,37,6,7,6,4,9,6,7,3,5,7,5,8,2,1,7,4,7,6,4,6,1,4,3,3,5,1,1,8,7,6,gemini-2.5-flash,0.2,1096,2734
710,37,7,8,6,7,9,6,7,4,4,8,3,9,2,3,6,7,7,6,3,8,1,3,3,5,5,1,3,7,5,5,gemini-2.5-flash,0.2,1096,2758
711,38,1,2,9,5,6,5,6,1,2,4,2,7,5,5,6,5,5,5,4,8,3,2,6,5,6,6,5,8,6,8,gemini-2.5-flash,0.2,1448,3772
712,38,1,1,8,5,5,6,5,2,4,5,3,6,5,5,6,5,5,5,4,8,3,3,5,5,6,6,3,8,5,6,gemini-2.5-flash,0.2,1448,2596
713,38,1,1,8,4,7,6,5,2,5,5,3,6,5,5,6,5,3,5,5,8,2,5,5,3,6,6,3,6,6,6,gemini-2.5-flash,0.2,1448,3629
714,38,1,1,8,4,8,6,5,2,4,5,3,5,5,6,6,5,6,5,5,8,3,3,6,5,6,6,3,8,6,6,gemini-2.5-flash,0.2,1448,2749
715,38,1,1,8,4,7,6,5,2,3,5,2,5,5,6,5,6,4,5,5,8,3,3,5,5,6,6,4,6,6,6,gemini-2.5-flash,0.2,1448,2320
716,39,1,1,8,9,5,7,6,7,8,8,8,5,6,2,6,9,2,5,1,8,6,5,5,6,7,1,3,8,2,7,gemini-2.5-flash,0.2,1158,2355
717,39,1,1,7,9,5,6,6,6,8,8,8,5,5,2,6,9,2,6,1,8,5,6,5,5,6,1,2,7,4,6,gemini-2.5-flash,0.2,1158,2713
718,39,1,1,8,9,5,7,6,7,8,8,8,6,5,2,6,9,2,5,1,9,5,5,6,5,7,1,2,7,2,8,gemini-2.5-flash,0.2,1158,2580
719,39,1,1,8,8,4,7,6,5,8,8,8,5,6,3,6,9,2,6,1,9,6,5,5,5,7,1,3,8,2,7,gemini-2.5-flash,0.2,1158,2971
720,39,1,1,7,9,6,6,6,7,8,8,8,6,5,3,6,9,3,6,2,8,5,6,5,5,6,1,2,7,2,6,gemini-2.5-flash,0.2,1158,2419
721,40,1,1,8,4,7,7,2,2,2,2,2,5,8,7,8,5,2,5,6,9,2,2,2,5,7,2,5,2,5,7,gemini-2.5-flash,0.2,1364,2659
722,40,1,2,8,4,8,8,2,1,2,2,1,4,8,5,8,4,2,6,5,9,2,1,2,5,5,2,4,2,5,5,gemini-2.5-flash,0.2,1364,4262
723,40,1,2,7,5,8,8,5,2,2,2,2,6,8,5,8,5,2,6,6,9,2,2,5,6,6,2,2,5,3,6,gemini-2.5-flash,0.2,1364,3531
724,40,1,2,8,4,8,8,5,2,2,4,2,5,8,5,8,4,2,6,6,9,2,2,2,5,6,3,5,2,6,5,gemini-2.5-flash,0.2,1364,3665
725,40,1,2,7,4,8,8,5,2,2,3,2,7,8,5,8,4,3,6,5,9,3,2,3,5,6,2,2,5,3,6,gemini-2.5-flash,0.2,1364,3910
726,41,1,1,8,4,4,3,2,3,7,6,2,4,1,2,2,3,2,2,3,7,1,4,8,2,8,2,5,9,6,8,gemini-2.5-flash,0.2,979,2410
727,41,1,1,7,5,5,6,5,5,8,7,5,5,1,2,3,5,2,3,2,6,1,6,6,2,8,2,5,8,2,8,gemini-2.5-flash,0.2,979,2549
728,41,1,1,8,4,5,3,4,2,6,7,2,7,1,2,2,5,2,3,3,7,1,6,8,6,7,2,4,8,6,8,gemini-2.5-flash,0.2,979,2123
729,41,1,1,8,4,3,3,4,4,7,6,4,5,2,2,3,4,2,3,2,5,1,5,7,2,8,1,5,9,5,8,gemini-2.5-flash,0.2,979,1904
730,41,1,1,8,4,5,5,4,2,7,6,4,5,1,2,2,5,2,2,2,8,1,6,5,2,8,2,5,9,5,8,gemini-2.5-flash,0.2,979,2234
731,42,8,7,9,5,7,6,2,2,2,3,2,5,7,6,2,5,3,5,2,3,3,2,5,8,8,1,6,8,6,9,gemini-2.5-flash,0.2,1335,2290
732,42,7,6,9,4,5,5,2,2,1,2,2,5,6,5,2,3,2,4,2,2,2,1,5,8,8,2,5,8,7,9,gemini-2.5-flash,0.2,1335,2520
733,42,8,7,9,5,6,7,2,1,2,2,2,5,7,6,3,4,3,6,3,3,2,2,5,8,8,3,6,8,6,9,gemini-2.5-flash,0.2,1335,3198
734,42,8,7,9,5,6,5,3,2,3,4,3,6,6,6,2,5,6,5,3,2,3,2,5,8,8,3,6,8,5,8,gemini-2.5-flash,0.2,1335,3123
735,42,8,6,9,5,6,6,2,1,1,2,2,5,6,7,2,4,2,5,3,3,2,2,5,8,6,2,5,8,5,8,gemini-2.5-flash,0.2,1335,2674
736,43,8,1,7,6,5,6,5,6,7,6,6,5,2,3,8,7,6,4,2,8,2,3,2,2,8,7,5,3,6,7,gemini-2.5-flash,0.2,1243,2538
737,43,7,2,8,7,6,5,6,7,8,8,6,6,3,4,8,7,7,5,2,8,1,3,2,2,6,8,4,6,6,6,gemini-2.5-flash,0.2,1243,3125
738,43,6,1,8,7,6,6,6,7,8,7,6,6,3,4,8,7,7,5,2,8,3,6,3,3,7,8,6,5,6,7,gemini-2.5-flash,0.2,1243,2919
739,43,8,1,8,7,5,6,6,6,6,7,5,5,2,6,8,7,6,4,2,8,2,2,2,2,7,7,5,2,6,6,gemini-2.5-flash,0.2,1243,2786
740,43,8,2,8,7,6,6,6,6,8,7,6,5,3,5,8,7,6,6,2,8,2,5,3,2,8,7,5,6,6,8,gemini-2.5-flash,0.2,1243,2692
741,44,1,2,9,4,6,2,4,7,6,3,5,8,6,5,3,5,1,3,5,8,1,7,6,2,5,1,2,8,5,8,gemini-2.5-flash,0.2,1225,3076
742,44,1,1,9,4,7,2,4,6,7,5,7,6,6,5,3,5,1,3,5,8,1,8,6,2,5,1,2,8,5,8,gemini-2.5-flash,0.2,1225,2190
743,44,1,2,8,4,8,4,4,6,7,3,7,5,6,5,3,5,2,3,5,8,1,8,6,5,5,2,2,8,5,6,gemini-2.5-flash,0.2,1225,3191
744,44,1,1,9,3,7,1,4,7,8,5,6,6,6,6,3,6,1,2,5,8,1,8,6,1,5,1,1,8,2,6,gemini-2.5-flash,0.2,1225,2796
745,44,1,1,9,6,7,3,2,7,6,3,7,5,4,5,3,6,2,3,3,8,1,7,7,2,6,1,2,8,6,7,gemini-2.5-flash,0.2,1225,2061
746,45,1,5,8,5,6,6,5,2,5,5,3,2,6,8,7,6,6,7,5,8,1,5,2,2,6,7,2,6,8,6,gemini-2.5-flash,0.2,1147,3184
747,45,4,5,8,4,5,4,3,1,4,3,2,1,6,7,7,6,7,7,5,8,1,2,6,3,7,7,2,7,8,6,gemini-2.5-flash,0.2,1147,5854
748,45,1,5,8,4,5,3,4,1,5,5,3,2,6,6,6,5,6,7,5,8,1,3,3,5,7,6,2,6,8,6,gemini-2.5-flash,0.2,1147,2773
749,45,4,7,8,7,6,5,3,1,2,4,1,1,6,8,7,8,7,6,5,9,1,1,2,1,8,7,3,7,9,7,gemini-2.5-flash,0.2,1147,3075
750,45,1,5,8,4,5,4,2,1,2,4,2,2,5,5,6,5,6,7,3,8,1,2,3,4,6,6,2,7,8,6,gemini-2.5-flash,0.2,1147,4112
751,46,2,1,8,5,8,8,7,5,6,8,7,9,7,6,5,5,3,8,6,8,7,5,7,8,7,1,3,8,2,9,gemini-2.5-flash,0.2,1085,2229
752,46,2,1,8,5,8,8,6,5,5,7,5,8,6,5,3,6,5,7,6,8,6,3,5,8,8,1,4,8,3,9,gemini-2.5-flash,0.2,1085,3388
753,46,2,1,7,4,8,7,6,6,6,7,7,8,7,6,4,4,3,7,6,8,6,3,6,7,7,1,3,7,2,8,gemini-2.5-flash,0.2,1085,3158
754,46,2,1,8,4,8,7,6,5,5,7,7,8,5,4,3,4,3,6,5,6,5,3,5,8,8,1,4,8,2,9,gemini-2.5-flash,0.2,1085,3380
755,46,2,1,8,4,8,7,5,5,4,7,6,9,5,5,3,4,3,6,5,6,4,3,5,8,8,1,4,9,2,9,gemini-2.5-flash,0.2,1085,2486
756,47,1,1,9,4,5,1,4,2,6,6,6,5,1,1,4,5,1,1,2,9,1,5,2,1,8,9,6,4,8,5,gemini-2.5-flash,0.2,1352,3121
757,47,6,8,9,5,6,5,4,3,7,7,6,7,1,2,4,6,1,1,3,9,1,7,6,1,7,9,8,1,4,7,gemini-2.5-flash,0.2,1352,7038
758,47,1,2,8,4,2,2,4,2,5,5,5,2,1,2,5,4,2,1,2,8,1,5,5,1,6,8,6,2,7,6,gemini-2.5-flash,0.2,1352,2402
759,47,2,6,9,4,5,2,4,2,6,5,6,5,1,2,5,5,1,1,3,8,1,6,5,1,6,9,7,2,5,6,gemini-2.5-flash,0.2,1352,3340
760,47,1,2,9,5,4,2,4,2,7,6,6,3,1,2,5,6,2,1,3,8,1,6,5,1,7,9,6,2,6,6,gemini-2.5-flash,0.2,1352,2277
761,48,1,1,8,5,4,5,3,1,6,5,2,2,6,6,3,7,1,3,5,8,5,3,6,8,8,5,5,8,8,8,gemini-2.5-flash,0.2,1045,2385
762,48,1,1,8,5,4,5,4,2,7,5,3,5,6,6,5,7,2,3,5,8,5,3,6,6,8,6,5,6,8,8,gemini-2.5-flash,0.2,1045,3998
763,48,1,1,8,5,4,5,4,2,8,6,4,5,6,6,5,7,2,3,5,8,6,3,5,7,8,6,5,6,5,8,gemini-2.5-flash,0.2,1045,3087
764,48,1,1,9,5,4,6,5,2,7,6,5,3,7,6,5,8,2,3,5,8,6,5,6,8,7,6,3,7,5,8,gemini-2.5-flash,0.2,1045,2981
765,48,1,1,8,6,2,5,5,4,6,5,4,4,6,6,5,7,2,3,5,8,6,3,6,6,5,6,2,6,5,7,gemini-2.5-flash,0.2,1045,3908
766,49,7,6,8,5,3,5,2,2,2,2,3,2,7,8,6,6,8,8,6,7,2,3,2,5,1,2,1,2,7,2,gemini-2.5-flash,0.2,1180,3154
767,49,6,5,7,6,3,5,3,2,3,3,3,3,7,8,6,7,7,8,6,8,3,3,3,6,2,2,1,2,6,4,gemini-2.5-flash,0.2,1180,2785
