id,essay_id,of1,of2,of3,of4,of5,of6,cf1,cf2,cf3,cf4,cf5,cf6,ef1,ef2,ef3,ef4,ef5,ef6,af1,af2,af3,af4,af5,af6,nf1,nf2,nf3,nf4,nf5,nf6,model,temperature,input_tokens,output_tokens
157,30,3,3,7,5,5,4,4,2,3,5,2,2,6,5,4,5,6,4,3,7,6,4,6,7,7,2,5,7,6,7,gpt-5-mini-2025-08-07,0,1396,1571
158,30,2,2,7,6,3,4,4,3,3,4,3,3,7,5,3,4,6,5,3,6,7,6,6,7,7,2,5,8,6,7,gpt-5-mini-2025-08-07,0,1332,1571
159,30,5,2,7,6,4,5,4,2,3,5,3,3,6,6,3,5,6,5,3,7,7,6,4,7,8,3,6,8,6,7,gpt-5-mini-2025-08-07,0,1140,1571
160,30,2,3,7,4,5,5,4,2,3,5,2,3,6,5,4,4,7,5,3,5,6,3,3,6,7,3,4,7,7,7,gpt-5-mini-2025-08-07,0,1076,1571
161,30,4,3,7,5,4,5,4,2,3,5,2,3,6,5,4,5,7,5,3,5,7,6,6,6,7,2,5,7,7,7,gpt-5-mini-2025-08-07,0,948,1571
162,31,4,2,6,5,3,3,3,2,4,2,2,3,6,6,3,5,6,5,5,6,6,4,5,7,5,2,5,5,6,5,gpt-5-mini-2025-08-07,0,1011,1299
163,31,4,2,7,4,2,4,3,2,4,4,3,4,6,6,3,5,6,4,5,6,6,4,5,6,5,3,5,4,4,5,gpt-5-mini-2025-08-07,0,1204,1299
164,31,3,3,7,5,2,2,4,2,3,3,3,3,6,5,2,5,6,4,4,6,5,5,6,7,6,2,5,5,5,6,gpt-5-mini-2025-08-07,0,1140,1299
165,31,4,4,7,4,3,3,3,3,4,2,3,3,6,5,3,5,6,5,5,6,5,5,6,7,6,2,6,5,5,6,gpt-5-mini-2025-08-07,0,1524,1299
166,31,4,4,7,6,3,5,3,3,3,3,4,3,6,6,3,5,6,4,5,6,4,4,6,7,5,2,5,4,5,6,gpt-5-mini-2025-08-07,0,1140,1299
167,32,3,2,5,6,3,3,3,2,3,4,2,2,5,6,3,6,5,4,4,5,3,3,7,3,7,1,4,6,6,5,gpt-5-mini-2025-08-07,0,1140,1331
168,32,3,2,6,6,4,3,4,2,4,5,2,2,5,6,3,6,6,5,4,6,2,3,5,4,7,2,4,6,6,5,gpt-5-mini-2025-08-07,0,1204,1331
169,32,2,1,6,5,3,2,3,2,2,4,2,2,5,6,3,4,5,4,4,6,3,4,5,4,7,2,5,3,6,6,gpt-5-mini-2025-08-07,0,1204,1331
170,32,2,2,6,5,4,2,3,2,3,4,2,2,5,6,3,5,5,4,4,6,2,3,5,3,7,2,4,6,6,6,gpt-5-mini-2025-08-07,0,1140,1331
171,32,3,2,5,5,4,3,3,2,3,3,2,2,5,5,3,6,5,3,4,6,2,3,6,3,7,1,5,6,6,6,gpt-5-mini-2025-08-07,0,1012,1331
172,33,6,4,7,5,4,5,2,2,5,5,2,2,6,4,2,5,6,3,4,3,4,4,7,6,7,3,6,7,7,7,gpt-5-mini-2025-08-07,0,1332,1402
173,33,5,3,7,5,4,4,3,2,4,3,2,2,5,4,2,4,3,2,3,6,4,3,5,6,7,3,4,7,6,7,gpt-5-mini-2025-08-07,0,948,1402
174,33,2,3,7,4,4,5,3,2,4,5,2,2,6,6,2,5,5,2,3,5,3,3,7,6,8,2,6,7,6,7,gpt-5-mini-2025-08-07,0,1204,1402
175,33,4,3,7,5,4,5,3,2,4,5,3,3,6,5,2,4,5,3,3,6,3,4,7,4,8,3,6,7,7,7,gpt-5-mini-2025-08-07,0,1524,1402
176,33,4,3,7,5,5,4,3,2,4,5,2,2,6,4,2,6,5,2,3,6,3,3,7,6,8,3,5,8,6,7,gpt-5-mini-2025-08-07,0,948,1402
177,34,4,3,6,4,3,3,2,3,3,4,3,4,4,3,2,3,3,2,3,4,3,3,4,5,7,2,6,7,3,6,gpt-5-mini-2025-08-07,0,174,1200
178,34,5,3,6,4,3,4,2,3,4,5,3,4,4,3,2,3,3,2,3,5,4,4,5,5,7,2,6,7,3,6,gpt-5-mini-2025-08-07,0,174,1200
179,34,5,4,6,3,4,4,2,3,3,5,3,4,4,4,2,3,3,3,3,5,4,4,5,5,7,2,6,7,3,6,gpt-5-mini-2025-08-07,0,174,1200
180,34,6,4,7,4,5,3,2,3,4,4,3,3,4,3,2,3,3,2,3,5,3,4,5,4,7,2,6,7,3,6,gpt-5-mini-2025-08-07,0,174,1200
181,34,3,2,6,4,3,3,3,3,4,5,3,3,4,3,2,4,3,2,3,4,3,4,5,4,7,2,6,6,3,6,gpt-5-mini-2025-08-07,0,174,1200
182,35,7,6,7,6,6,6,5,4,5,5,4,5,6,6,5,6,7,7,3,7,3,3,7,4,6,6,2,6,5,5,gpt-5-mini-2025-08-07,0,1524,1116
183,35,5,6,7,3,5,4,4,3,4,4,3,4,6,4,5,5,6,6,5,6,5,3,5,5,6,6,2,5,4,5,gpt-5-mini-2025-08-07,0,174,1116
184,35,5,6,6,5,5,4,5,4,5,4,4,4,5,4,5,4,6,6,4,5,4,3,4,5,6,7,3,5,4,5,gpt-5-mini-2025-08-07,0,174,1116
185,35,5,6,7,5,6,4,5,4,4,5,4,5,6,5,6,5,6,6,5,6,5,4,5,6,6,6,4,5,5,5,gpt-5-mini-2025-08-07,0,174,1116
186,35,5,6,6,4,5,4,4,3,3,3,3,4,5,4,5,4,6,6,4,6,4,3,4,5,6,6,2,4,5,4,gpt-5-mini-2025-08-07,0,174,1116
187,36,2,3,7,4,6,5,4,2,4,6,3,5,6,4,3,3,5,6,5,6,4,4,4,6,6,1,5,7,5,7,gpt-5-mini-2025-08-07,0,1268,1304
188,36,6,5,7,4,5,6,4,3,4,6,4,6,7,4,3,3,4,6,6,6,4,5,6,7,5,1,3,6,3,7,gpt-5-mini-2025-08-07,0,1268,1304
189,36,5,3,7,4,5,4,4,3,4,5,4,6,6,3,3,4,5,6,6,6,4,6,5,7,5,1,4,6,3,5,gpt-5-mini-2025-08-07,0,1204,1304
190,36,4,3,6,4,5,4,5,3,4,5,4,4,6,4,3,3,4,6,5,5,5,4,4,6,5,2,3,5,3,5,gpt-5-mini-2025-08-07,0,174,1304
191,36,5,4,7,3,4,5,4,2,4,6,4,5,6,4,3,3,5,6,6,6,4,5,5,6,5,2,3,5,4,5,gpt-5-mini-2025-08-07,0,1140,1304
192,37,6,7,6,5,7,5,4,2,3,4,3,4,4,4,5,5,6,5,4,7,3,2,5,5,5,2,3,6,6,6,gpt-5-mini-2025-08-07,0,1140,1235
193,37,6,7,6,5,7,5,6,2,3,5,3,4,5,6,5,5,7,6,4,6,3,3,4,5,5,2,3,5,6,6,gpt-5-mini-2025-08-07,0,1012,1235
194,37,5,6,5,5,7,5,4,3,2,5,3,4,5,5,5,5,6,6,4,7,3,2,4,5,5,2,2,5,6,5,gpt-5-mini-2025-08-07,0,1076,1235
195,37,6,7,5,6,7,4,5,2,3,6,4,4,5,5,5,6,7,6,4,6,3,3,5,6,5,2,2,5,6,5,gpt-5-mini-2025-08-07,0,1076,1235
196,37,4,6,5,5,7,5,4,2,2,5,2,2,5,3,5,5,6,5,4,6,2,2,4,4,4,1,2,5,6,4,gpt-5-mini-2025-08-07,0,1268,1235
197,38,3,6,6,5,4,5,4,2,3,4,3,2,5,4,5,5,6,6,3,6,2,2,6,3,5,4,4,5,6,6,gpt-5-mini-2025-08-07,0,1268,1515
198,38,3,5,6,4,5,5,4,2,2,3,3,3,5,4,5,5,5,4,4,6,2,3,6,4,6,4,4,5,6,6,gpt-5-mini-2025-08-07,0,1588,1515
199,38,4,6,6,6,5,5,4,2,3,3,3,2,5,5,5,5,7,6,4,3,4,3,7,4,5,4,4,5,7,6,gpt-5-mini-2025-08-07,0,1332,1515
200,38,4,6,7,5,4,4,4,2,3,5,3,3,4,5,5,6,6,5,3,7,3,3,5,4,6,5,5,6,6,5,gpt-5-mini-2025-08-07,0,1140,1515
201,38,3,5,6,5,4,4,4,2,3,3,2,2,4,5,4,5,6,5,4,6,3,2,6,3,5,4,4,5,6,6,gpt-5-mini-2025-08-07,0,1140,1515
202,39,4,3,6,6,4,5,4,3,5,6,4,4,5,5,5,6,5,6,5,6,6,5,4,5,6,2,3,6,6,5,gpt-5-mini-2025-08-07,0,174,1252
203,39,2,2,6,5,3,4,3,2,6,6,2,3,5,5,4,6,5,6,5,6,7,5,3,6,6,2,3,6,7,6,gpt-5-mini-2025-08-07,0,1140,1252
204,39,2,2,5,6,4,5,4,2,5,6,3,3,5,5,5,6,5,6,4,6,6,4,4,5,6,2,2,6,7,5,gpt-5-mini-2025-08-07,0,1204,1252
205,39,3,4,6,5,4,5,5,4,5,6,5,4,6,5,5,6,6,6,5,6,6,5,3,6,6,2,3,5,6,5,gpt-5-mini-2025-08-07,0,174,1252
206,39,3,4,6,6,5,5,5,4,5,6,4,4,6,5,5,6,5,6,6,6,6,4,4,5,6,2,3,5,5,5,gpt-5-mini-2025-08-07,0,174,1252
207,40,4,4,6,5,5,4,5,4,4,4,5,6,6,4,5,4,3,5,5,6,4,4,5,5,5,2,4,4,4,5,gpt-5-mini-2025-08-07,0,174,1444
208,40,3,4,6,4,4,3,5,3,4,4,4,5,6,3,5,4,4,5,5,6,4,3,5,5,5,2,4,5,4,5,gpt-5-mini-2025-08-07,0,174,1444
209,40,3,4,6,5,4,5,5,4,4,5,4,5,6,4,5,5,5,5,5,6,5,4,4,5,5,2,3,4,4,5,gpt-5-mini-2025-08-07,0,174,1444
210,40,5,6,6,4,5,4,5,3,4,4,4,5,6,4,5,4,4,5,5,6,4,4,5,5,5,2,4,4,4,5,gpt-5-mini-2025-08-07,0,174,1444
211,40,5,5,6,4,5,4,4,3,4,4,3,4,6,4,5,4,4,5,5,6,4,4,4,5,5,2,4,5,3,5,gpt-5-mini-2025-08-07,0,174,1444
212,41,5,4,7,3,3,4,4,3,5,4,3,4,4,3,3,4,5,4,4,5,3,3,5,4,6,2,5,6,3,5,gpt-5-mini-2025-08-07,0,174,1078
213,41,3,3,6,4,3,2,4,3,4,4,3,3,4,3,3,4,5,4,4,5,3,3,5,4,6,2,4,6,3,5,gpt-5-mini-2025-08-07,0,174,1078
214,41,3,3,6,4,4,3,4,3,4,4,3,3,4,3,3,4,4,3,3,4,3,3,4,4,6,2,5,7,3,5,gpt-5-mini-2025-08-07,0,174,1078
215,41,2,3,6,3,4,3,3,4,5,4,3,4,4,3,3,4,5,4,4,5,3,4,5,3,6,2,4,6,3,5,gpt-5-mini-2025-08-07,0,174,1078
216,41,5,4,7,3,5,5,4,3,4,4,3,3,5,3,4,4,5,5,4,5,4,4,6,5,6,2,4,6,3,5,gpt-5-mini-2025-08-07,0,174,1078
217,42,6,6,7,3,6,4,3,2,2,4,2,3,6,5,2,5,5,5,4,4,4,4,5,7,6,3,5,7,6,7,gpt-5-mini-2025-08-07,0,884,1464
218,42,6,6,7,4,5,4,4,2,3,4,2,3,6,4,3,4,5,5,3,4,4,3,5,6,6,2,5,7,6,7,gpt-5-mini-2025-08-07,0,756,1464
219,42,7,6,8,5,6,4,3,2,3,5,3,4,6,5,3,4,4,5,3,6,4,4,6,6,7,4,6,7,6,7,gpt-5-mini-2025-08-07,0,1012,1464
220,42,6,6,7,4,4,5,2,2,2,3,2,3,6,4,2,4,5,5,3,5,4,3,6,7,7,3,5,7,5,7,gpt-5-mini-2025-08-07,0,1076,1464
221,42,6,6,7,4,5,4,3,2,3,5,3,4,6,5,3,4,5,6,3,6,5,4,6,6,6,4,5,6,5,6,gpt-5-mini-2025-08-07,0,948,1464
222,43,3,6,7,6,5,4,5,4,4,5,4,4,4,5,6,5,6,5,4,6,4,3,3,4,6,5,5,5,6,5,gpt-5-mini-2025-08-07,0,174,1356
223,43,4,5,6,5,5,4,4,3,4,4,3,4,4,4,5,4,6,4,3,4,3,3,4,3,5,5,4,4,5,5,gpt-5-mini-2025-08-07,0,174,1356
224,43,4,5,6,4,5,4,4,5,5,5,4,4,5,4,6,5,6,4,4,6,4,4,4,3,5,5,4,4,6,5,gpt-5-mini-2025-08-07,0,174,1356
225,43,5,6,6,4,5,4,4,3,3,4,3,4,4,4,5,4,6,4,4,5,3,3,4,3,5,5,4,4,5,5,gpt-5-mini-2025-08-07,0,174,1356
226,43,4,5,6,5,4,4,5,3,4,5,4,4,5,4,6,4,6,4,3,6,3,3,4,4,5,5,4,5,6,5,gpt-5-mini-2025-08-07,0,174,1356
227,44,2,3,7,6,5,4,4,6,3,3,3,5,5,4,3,5,2,4,4,6,2,3,5,3,5,1,2,5,6,5,gpt-5-mini-2025-08-07,0,1204,1349
228,44,2,3,7,5,6,3,4,5,3,3,3,5,6,5,3,5,3,5,5,6,3,3,6,5,5,1,2,5,5,6,gpt-5-mini-2025-08-07,0,884,1349
229,44,3,4,7,5,5,4,5,5,5,4,3,4,5,4,3,6,3,4,5,6,4,4,5,4,5,2,3,3,4,4,gpt-5-mini-2025-08-07,0,174,1349
230,44,5,4,7,6,6,4,5,6,5,4,4,4,5,5,4,6,4,5,5,6,4,4,5,4,4,2,3,4,5,4,gpt-5-mini-2025-08-07,0,174,1349
231,44,2,2,7,5,5,4,4,6,3,3,3,5,6,5,3,6,3,5,5,7,2,3,5,3,4,1,2,5,6,5,gpt-5-mini-2025-08-07,0,1077,1349
232,45,4,5,6,5,5,4,3,2,3,3,2,2,5,5,4,5,6,6,4,5,3,2,3,4,4,4,2,3,6,3,gpt-5-mini-2025-08-07,0,174,1269
233,45,4,4,7,5,5,3,4,2,3,3,3,3,5,6,4,5,6,6,4,6,4,2,3,4,3,4,2,3,6,3,gpt-5-mini-2025-08-07,0,174,1269
234,45,3,4,6,5,4,3,3,2,2,3,2,3,6,5,4,5,6,6,4,5,3,2,3,4,3,3,2,3,6,3,gpt-5-mini-2025-08-07,0,174,1269
235,45,3,4,6,5,4,3,3,2,2,3,2,2,5,5,4,4,6,6,3,5,3,2,3,3,4,3,2,3,7,3,gpt-5-mini-2025-08-07,0,174,1269
236,45,4,5,6,5,4,3,3,2,3,4,3,2,6,5,4,5,6,6,4,5,3,2,3,4,4,3,2,3,6,4,gpt-5-mini-2025-08-07,0,174,1269
237,46,3,3,7,4,6,6,5,3,3,6,5,7,6,5,3,5,5,7,4,7,5,3,6,6,6,2,3,7,5,7,gpt-5-mini-2025-08-07,0,1204,1201
238,46,3,3,7,4,6,6,6,4,5,6,6,7,7,5,3,5,5,7,4,5,6,4,6,7,7,2,3,7,5,7,gpt-5-mini-2025-08-07,0,1204,1201
239,46,4,3,7,6,6,5,6,3,5,6,3,6,6,5,4,5,5,7,5,6,6,4,5,6,6,2,2,6,4,6,gpt-5-mini-2025-08-07,0,1396,1201
240,46,5,6,7,6,5,5,6,4,4,7,6,6,7,5,4,5,6,7,4,7,5,4,5,6,6,1,3,6,5,7,gpt-5-mini-2025-08-07,0,820,1201
241,46,4,3,7,5,6,5,5,3,3,6,5,6,6,5,3,5,5,6,4,6,3,4,6,6,6,1,3,6,5,7,gpt-5-mini-2025-08-07,0,1141,1201
242,47,2,2,5,5,3,3,3,3,4,4,3,2,2,4,5,5,5,2,2,6,2,3,3,2,5,7,4,4,6,5,gpt-5-mini-2025-08-07,0,884,1486
243,47,2,3,6,6,3,3,2,3,2,4,2,3,2,5,6,6,5,2,2,7,2,2,4,2,6,7,4,5,7,5,gpt-5-mini-2025-08-07,0,1012,1486
244,47,2,2,4,4,3,2,2,2,2,3,3,2,2,4,5,5,4,2,2,6,2,2,3,2,5,7,4,2,6,5,gpt-5-mini-2025-08-07,0,1268,1486
245,47,2,2,5,3,3,3,3,2,2,3,2,2,3,4,5,3,4,3,2,6,2,3,5,2,5,6,4,2,5,5,gpt-5-mini-2025-08-07,0,1332,1486
246,47,2,2,6,5,2,3,2,2,4,5,3,2,2,3,5,5,4,2,2,6,2,3,4,2,5,6,4,3,6,4,gpt-5-mini-2025-08-07,0,1844,1486
247,48,3,2,7,5,3,3,4,5,6,6,3,4,6,5,4,6,3,4,3,6,6,5,6,7,7,5,4,7,5,6,gpt-5-mini-2025-08-07,0,1076,1170
248,48,2,4,7,6,5,5,3,4,5,5,3,3,6,5,5,7,3,4,5,7,6,4,5,6,7,4,3,5,6,7,gpt-5-mini-2025-08-07,0,1012,1170
249,48,3,3,6,5,3,4,3,4,5,5,3,2,6,4,3,6,3,4,4,6,5,4,6,5,6,4,3,5,6,5,gpt-5-mini-2025-08-07,0,884,1170
250,48,4,2,7,5,4,3,3,5,5,5,3,3,6,5,4,6,3,4,3,6,6,4,6,6,7,4,4,6,5,6,gpt-5-mini-2025-08-07,0,1333,1170
251,48,2,3,6,5,5,4,5,4,5,6,3,5,6,4,3,7,3,5,5,7,6,4,6,6,7,5,5,7,5,6,gpt-5-mini-2025-08-07,0,1268,1170
252,49,6,4,7,6,5,4,4,2,2,2,3,2,7,8,5,7,7,7,5,7,4,3,2,5,3,1,1,4,7,4,gpt-5-mini-2025-08-07,0,1204,1275
253,49,6,3,7,5,2,3,3,4,2,2,2,2,7,7,4,6,7,8,4,7,2,3,5,5,5,3,1,5,7,6,gpt-5-mini-2025-08-07,0,1204,1275
254,49,6,5,7,5,4,3,5,4,3,2,2,2,6,7,4,6,7,7,4,6,3,3,2,3,4,2,1,5,7,4,gpt-5-mini-2025-08-07,0,1204,1275
255,49,6,3,7,7,3,3,4,3,2,3,3,2,7,8,6,6,7,7,6,6,5,4,3,5,4,3,2,5,6,4,gpt-5-mini-2025-08-07,0,1140,1275
256,49,6,5,7,6,5,4,4,3,3,3,3,2,7,8,6,7,7,8,6,6,4,4,2,5,3,1,1,4,7,4,gpt-5-mini-2025-08-07,0,820,1275
257,50,5,3,6,5,6,4,5,2,3,3,2,2,6,5,5,5,4,6,5,6,4,4,7,5,6,1,2,7,6,6,gpt-5-mini-2025-08-07,0,1332,2189
258,50,4,2,6,5,6,5,5,2,3,3,3,4,6,5,5,6,5,6,5,7,3,4,5,5,4,3,2,6,6,5,gpt-5-mini-2025-08-07,0,948,2189
259,50,6,4,7,4,6,3,4,2,3,3,2,2,6,5,4,5,6,6,5,7,3,3,5,6,5,1,2,5,7,6,gpt-5-mini-2025-08-07,0,1204,2189
260,50,6,3,7,5,6,4,4,2,3,3,2,3,6,6,4,5,5,6,5,5,4,4,6,5,5,1,2,6,6,6,gpt-5-mini-2025-08-07,0,825,2189
261,50,4,2,6,5,6,3,5,2,2,3,2,2,6,6,5,5,4,6,5,7,3,4,6,5,5,2,2,5,6,6,gpt-5-mini-2025-08-07,0,1012,2189
262,51,6,4,7,5,6,4,3,3,5,6,2,2,6,6,3,6,6,6,4,6,4,4,5,5,7,2,3,7,6,6,gpt-5-mini-2025-08-07,0,1076,1550
263,51,6,5,7,5,6,4,4,3,5,6,3,2,6,6,3,5,6,6,4,6,5,5,6,6,7,3,3,7,6,6,gpt-5-mini-2025-08-07,0,1524,1550
264,51,6,5,7,5,6,5,3,2,5,6,3,3,6,5,3,5,5,6,4,6,5,5,5,6,7,2,2,6,6,6,gpt-5-mini-2025-08-07,0,1204,1550
265,51,5,4,7,5,6,5,4,2,5,5,3,3,6,6,3,5,5,6,5,6,5,5,5,5,7,2,2,7,7,6,gpt-5-mini-2025-08-07,0,948,1550
266,51,5,5,6,6,5,3,4,3,5,6,3,4,5,6,5,6,6,6,3,6,4,4,4,5,7,2,3,7,5,6,gpt-5-mini-2025-08-07,0,1206,1550
267,52,5,5,7,6,5,7,4,4,6,4,5,5,7,4,3,4,3,4,2,5,7,6,6,7,6,3,5,6,3,6,gpt-5-mini-2025-08-07,0,174,1584
268,52,2,3,7,5,4,7,3,4,7,3,5,5,6,3,2,3,2,3,2,5,7,6,7,7,5,2,4,5,2,6,gpt-5-mini-2025-08-07,0,1396,1584
269,52,2,2,7,3,4,7,3,2,7,3,6,5,7,3,2,4,2,4,2,5,7,6,6,7,6,2,5,5,3,7,gpt-5-mini-2025-08-07,0,884,1584
270,52,3,3,7,5,4,6,4,3,5,4,4,3,7,4,2,3,2,3,2,5,7,6,5,7,6,2,5,5,3,6,gpt-5-mini-2025-08-07,0,174,1584
271,52,3,3,7,4,5,6,3,4,6,3,5,5,6,3,2,3,2,3,2,5,7,6,7,7,6,3,6,6,3,7,gpt-5-mini-2025-08-07,0,756,1584
272,53,5,5,7,4,6,6,3,2,5,3,4,6,6,3,2,2,2,4,4,7,5,5,6,7,7,2,5,7,5,7,gpt-5-mini-2025-08-07,0,1460,1331
273,53,4,4,7,3,5,5,3,6,6,3,4,5,5,3,2,3,2,3,4,6,3,5,6,6,7,2,5,7,4,6,gpt-5-mini-2025-08-07,0,948,1331
274,53,3,4,7,5,5,3,3,6,6,3,5,5,6,3,2,3,2,3,5,7,5,5,6,7,7,2,6,7,4,7,gpt-5-mini-2025-08-07,0,1396,1331
275,53,4,5,7,3,5,6,3,4,5,3,2,2,5,3,2,3,3,4,5,6,5,4,6,7,7,1,5,7,6,6,gpt-5-mini-2025-08-07,0,1268,1331
276,53,3,4,7,4,6,4,4,6,6,5,3,5,5,3,2,3,4,3,4,6,6,5,6,7,6,2,5,6,5,6,gpt-5-mini-2025-08-07,0,1268,1331
277,54,2,2,6,4,5,3,5,3,5,6,5,6,5,5,3,4,2,6,2,6,3,3,6,6,7,1,2,4,4,7,gpt-5-mini-2025-08-07,0,1076,1267
278,54,3,4,7,5,5,6,6,4,6,6,5,6,5,4,3,4,2,5,2,7,5,4,5,7,7,2,4,5,2,7,gpt-5-mini-2025-08-07,0,1396,1267
279,54,2,3,6,5,3,5,4,4,5,6,5,6,5,4,3,3,2,4,3,6,4,4,5,5,7,1,2,5,2,7,gpt-5-mini-2025-08-07,0,884,1267
280,54,3,4,7,5,5,5,5,4,5,6,5,5,5,4,3,4,3,5,3,6,5,4,5,6,7,2,4,5,3,6,gpt-5-mini-2025-08-07,0,1076,1267
281,54,2,2,6,5,5,5,5,3,6,6,5,6,4,5,3,4,2,5,2,6,4,4,6,6,7,1,2,6,4,7,gpt-5-mini-2025-08-07,0,1204,1267
282,55,3,4,7,5,3,4,3,2,4,4,3,2,5,6,5,6,6,5,2,6,2,3,2,4,6,6,3,6,6,5,gpt-5-mini-2025-08-07,0,1268,1703
283,55,5,3,7,6,3,5,4,2,2,5,2,2,5,6,5,6,7,6,3,6,3,3,2,4,6,7,5,6,7,6,gpt-5-mini-2025-08-07,0,1588,1703
284,55,5,4,7,5,3,5,3,3,4,5,3,2,6,6,6,7,7,5,2,7,3,2,2,4,7,6,5,6,6,6,gpt-5-mini-2025-08-07,0,1396,1703
285,55,5,3,6,5,3,4,3,2,3,4,2,2,5,6,5,6,6,5,3,6,4,3,2,5,6,6,4,6,6,5,gpt-5-mini-2025-08-07,0,1332,1703
286,55,4,4,7,6,3,5,4,2,3,5,3,2,5,6,6,6,6,5,3,6,3,3,2,5,7,6,4,7,7,8,gpt-5-mini-2025-08-07,0,1012,1703
287,56,5,3,6,6,3,3,4,2,4,4,2,3,4,4,3,6,4,5,4,6,6,4,5,6,6,2,5,3,6,6,gpt-5-mini-2025-08-07,0,1204,1087
288,56,2,3,6,6,5,4,4,2,4,3,2,2,5,4,3,6,4,4,4,6,4,4,5,6,6,1,3,4,5,6,gpt-5-mini-2025-08-07,0,1268,1087
289,56,2,2,6,6,3,3,4,2,4,4,2,3,5,5,3,6,5,5,5,6,5,6,6,6,6,2,4,3,5,5,gpt-5-mini-2025-08-07,0,884,1087
290,56,5,4,7,6,5,4,4,3,3,3,3,3,6,4,4,6,4,5,5,5,6,4,5,6,6,1,3,4,6,6,gpt-5-mini-2025-08-07,0,1076,1087
291,56,4,3,6,5,3,3,3,2,3,2,2,3,6,5,3,6,4,5,5,7,6,4,6,6,6,2,4,3,5,5,gpt-5-mini-2025-08-07,0,1268,1087
292,57,2,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,3,4,3,3,2,2,3,3,3,gpt-5-mini-2025-08-07,0,174,1277
293,57,2,3,4,5,3,2,5,4,5,5,5,4,5,4,3,5,2,4,4,6,3,3,5,4,6,3,2,3,3,5,gpt-5-mini-2025-08-07,0,1332,1277
294,57,3,3,5,4,4,4,4,3,3,4,3,3,5,4,3,4,3,4,5,6,4,3,5,4,4,2,3,4,3,4,gpt-5-mini-2025-08-07,0,174,1277
295,57,2,3,5,4,4,4,5,3,5,5,6,4,5,3,2,4,2,4,4,7,3,3,7,4,5,3,2,4,3,5,gpt-5-mini-2025-08-07,0,1012,1277
296,57,2,3,5,5,4,4,5,4,5,4,5,5,5,3,3,5,2,5,3,6,4,4,6,5,5,2,3,4,3,4,gpt-5-mini-2025-08-07,0,1140,1277
297,58,5,3,7,6,2,4,3,2,3,4,3,4,7,7,5,7,7,6,5,6,4,4,5,6,5,4,2,5,5,6,gpt-5-mini-2025-08-07,0,884,1446
298,58,4,4,7,5,3,4,3,2,3,4,3,3,7,7,5,6,6,6,4,5,4,4,5,6,4,5,2,4,5,5,gpt-5-mini-2025-08-07,0,948,1446
299,58,5,3,7,6,3,5,3,2,3,4,3,5,7,7,5,6,6,7,4,6,6,4,5,6,5,4,2,4,5,6,gpt-5-mini-2025-08-07,0,1140,1446
300,58,5,3,7,4,3,5,2,3,3,4,3,5,7,7,4,6,6,7,6,6,6,4,6,7,5,4,2,4,4,6,gpt-5-mini-2025-08-07,0,884,1446
301,58,5,3,7,5,3,4,4,2,3,5,3,5,7,7,5,6,6,7,5,6,6,4,5,6,5,4,3,4,5,5,gpt-5-mini-2025-08-07,0,1076,1446
302,59,5,3,7,6,5,5,6,3,5,6,5,4,7,5,5,6,3,6,6,7,6,6,5,6,5,2,4,5,3,5,gpt-5-mini-2025-08-07,0,1652,1407
303,59,2,5,6,4,5,5,6,3,4,6,5,3,6,4,5,6,4,6,5,5,5,4,3,6,4,3,5,5,4,5,gpt-5-mini-2025-08-07,0,1076,1407
304,59,5,4,6,6,5,5,6,3,5,6,5,6,6,5,5,6,4,7,6,6,5,5,5,6,6,2,4,5,3,6,gpt-5-mini-2025-08-07,0,1268,1407
305,59,3,4,6,5,4,4,6,3,3,5,5,4,6,4,3,5,4,6,5,6,5,4,5,7,5,2,4,4,3,6,gpt-5-mini-2025-08-07,0,884,1407
306,59,4,3,7,5,4,4,6,3,3,6,5,4,6,5,5,5,3,6,5,6,6,4,4,6,5,2,4,5,3,6,gpt-5-mini-2025-08-07,0,1271,1407
307,60,5,2,4,4,6,3,4,2,2,3,2,3,6,5,3,4,5,6,4,6,3,3,6,3,5,2,2,4,6,5,gpt-5-mini-2025-08-07,0,1524,1506
308,60,4,2,6,5,7,3,4,4,3,3,2,2,6,5,5,5,4,6,4,6,2,2,6,3,6,2,2,5,6,6,gpt-5-mini-2025-08-07,0,948,1506
309,60,7,2,6,5,8,5,4,2,3,4,3,3,6,5,4,6,5,7,4,6,5,3,7,2,5,2,2,5,6,5,gpt-5-mini-2025-08-07,0,1204,1506
310,60,6,2,5,5,6,3,3,2,3,3,2,2,5,5,4,5,5,5,4,6,3,3,5,4,6,2,3,5,6,5,gpt-5-mini-2025-08-07,0,948,1506
311,60,5,3,5,5,6,4,4,2,3,3,2,2,6,5,4,5,5,6,4,6,3,3,6,4,5,2,2,5,6,5,gpt-5-mini-2025-08-07,0,1012,1506
312,61,5,3,6,7,7,5,6,7,6,8,6,7,5,2,5,7,5,6,4,6,2,4,4,3,6,1,2,5,3,4,gpt-5-mini-2025-08-07,0,1076,1234
313,61,4,3,5,5,7,6,7,7,6,8,7,7,5,2,6,7,4,6,5,6,4,5,3,4,5,1,2,4,3,4,gpt-5-mini-2025-08-07,0,1076,1234
314,61,5,6,7,5,7,6,7,6,6,8,7,6,5,3,5,7,6,7,4,5,4,4,4,5,5,2,3,5,3,5,gpt-5-mini-2025-08-07,0,1140,1234
