id,essay_id,of1,of2,of3,of4,of5,of6,cf1,cf2,cf3,cf4,cf5,cf6,ef1,ef2,ef3,ef4,ef5,ef6,af1,af2,af3,af4,af5,af6,nf1,nf2,nf3,nf4,nf5,nf6,model,temperature,input_tokens,output_tokens
157,16,3,2,7,5,2,3,3,2,3,3,2,3,3,4,5,5,6,4,2,7,2,2,4,5,7,8,3,2,7,6,gpt-5-mini-2025-08-07,0,1064,723
158,16,2,2,7,5,4,3,5,6,6,4,5,5,3,2,6,5,6,4,2,7,2,3,6,3,6,8,3,5,5,5,gpt-5-mini-2025-08-07,0,1256,723
159,16,2,2,7,6,2,3,3,2,4,3,2,2,2,3,6,5,6,5,3,7,2,2,6,2,6,8,3,5,6,5,gpt-5-mini-2025-08-07,0,1320,723
160,16,2,2,6,5,2,3,4,2,3,3,2,3,5,3,5,5,6,4,2,7,2,2,4,3,6,7,3,5,6,5,gpt-5-mini-2025-08-07,0,1192,723
161,17,3,7,6,5,9,8,7,5,3,4,5,8,3,2,7,6,3,4,2,8,3,2,4,3,6,5,5,6,3,6,gpt-5-mini-2025-08-07,0,872,1305
162,17,7,8,6,3,9,8,8,4,3,4,5,8,4,3,7,4,3,4,2,8,3,2,3,4,5,5,4,6,2,5,gpt-5-mini-2025-08-07,0,1192,1305
163,17,2,7,6,4,9,8,7,4,2,3,5,8,3,2,6,4,2,4,2,7,3,2,5,4,6,5,3,6,3,5,gpt-5-mini-2025-08-07,0,936,1305
164,17,7,8,7,3,9,8,7,3,2,3,3,8,4,3,7,3,4,4,2,8,3,2,2,3,6,5,5,7,2,6,gpt-5-mini-2025-08-07,0,872,1305
165,17,7,8,7,5,9,8,7,3,2,3,3,8,4,3,7,4,4,5,2,8,3,2,5,3,5,4,4,5,2,4,gpt-5-mini-2025-08-07,0,1249,1305
166,17,4,7,5,4,9,7,7,4,3,5,4,8,4,3,7,5,2,3,2,8,4,3,3,3,5,5,3,6,2,5,gpt-5-mini-2025-08-07,0,1192,1305
167,17,5,8,6,5,9,8,7,4,3,4,5,8,3,3,7,4,3,4,2,8,3,2,3,3,5,5,5,6,2,5,gpt-5-mini-2025-08-07,0,1256,1305
168,17,7,8,5,3,9,7,8,2,2,5,6,8,3,3,7,4,4,3,2,7,3,2,2,2,4,5,4,6,2,4,gpt-5-mini-2025-08-07,0,1377,1305
169,17,3,7,5,3,9,8,7,5,3,4,5,8,3,2,7,4,3,4,2,8,3,2,3,4,5,4,3,6,2,5,gpt-5-mini-2025-08-07,0,1128,1305
170,17,6,8,5,4,9,7,7,4,3,3,4,8,3,3,6,3,2,3,2,7,3,2,2,3,5,3,4,6,2,6,gpt-5-mini-2025-08-07,0,1256,1305
171,18,7,6,7,6,6,5,5,3,3,3,3,2,7,6,3,5,6,7,5,8,4,3,5,6,4,2,3,3,7,6,gpt-5-mini-2025-08-07,0,1128,1129
172,18,7,6,7,5,7,5,4,4,3,3,3,3,7,5,4,5,6,7,4,7,4,4,7,7,4,2,4,6,7,6,gpt-5-mini-2025-08-07,0,1384,1129
173,18,6,5,7,6,5,4,3,2,2,2,2,3,7,5,3,6,6,7,5,8,4,3,7,7,4,1,3,5,7,5,gpt-5-mini-2025-08-07,0,1128,1129
174,18,7,6,7,6,6,3,3,5,2,4,3,2,7,5,3,5,6,6,3,8,2,5,6,7,5,1,3,5,6,5,gpt-5-mini-2025-08-07,0,1320,1129
175,18,7,6,7,6,7,4,4,5,3,3,3,2,7,5,4,6,6,7,4,8,3,3,6,6,4,1,2,2,6,5,gpt-5-mini-2025-08-07,0,1192,1129
176,18,7,7,6,7,6,5,4,3,3,3,3,3,6,4,3,5,6,6,4,7,4,4,6,6,5,2,4,5,6,5,gpt-5-mini-2025-08-07,0,1387,1129
177,18,5,5,7,5,6,5,3,4,3,2,3,2,6,5,3,5,5,6,5,7,3,5,7,6,5,1,3,4,6,5,gpt-5-mini-2025-08-07,0,1448,1129
178,18,6,6,7,6,6,4,4,3,2,2,2,3,6,5,3,5,6,6,4,8,3,2,7,6,5,1,3,5,7,6,gpt-5-mini-2025-08-07,0,1576,1129
179,18,6,6,7,5,6,4,3,2,2,2,2,2,6,4,2,5,5,6,4,8,2,2,7,7,4,1,2,4,7,6,gpt-5-mini-2025-08-07,0,1256,1129
180,18,6,6,7,5,7,5,3,3,2,2,2,3,6,4,2,5,5,6,3,7,2,3,7,7,5,1,3,5,6,6,gpt-5-mini-2025-08-07,0,1377,1129
181,19,2,2,7,6,5,4,6,5,6,7,7,5,4,5,3,5,3,6,4,7,2,3,6,3,3,2,2,2,3,2,gpt-5-mini-2025-08-07,0,1192,920
182,19,2,2,7,6,5,5,7,5,6,7,7,3,3,4,3,6,4,6,5,8,2,5,6,3,3,2,2,5,6,2,gpt-5-mini-2025-08-07,0,1256,920
183,19,2,1,7,5,4,3,7,4,5,7,6,3,5,5,3,4,4,6,4,8,3,4,5,3,2,2,2,4,6,2,gpt-5-mini-2025-08-07,0,1256,920
184,19,2,3,6,6,6,5,7,5,7,7,7,5,4,5,3,5,6,6,5,8,4,5,6,4,3,2,2,3,5,4,gpt-5-mini-2025-08-07,0,1443,920
185,19,2,3,6,4,6,4,7,6,7,7,6,6,6,6,4,6,3,6,5,7,4,5,6,4,4,2,2,5,3,4,gpt-5-mini-2025-08-07,0,1384,920
186,19,2,2,7,6,6,6,6,5,6,7,7,6,5,5,4,6,4,6,5,8,5,5,7,6,3,2,2,5,5,3,gpt-5-mini-2025-08-07,0,1192,920
187,19,2,2,6,4,6,4,7,7,7,7,7,6,5,4,3,4,3,6,5,8,2,4,2,3,2,3,2,3,3,2,gpt-5-mini-2025-08-07,0,1256,920
188,19,2,3,6,6,5,4,7,6,7,7,6,6,6,6,3,6,5,7,5,7,4,5,6,4,3,3,2,5,3,3,gpt-5-mini-2025-08-07,0,1064,920
189,19,2,2,6,5,5,4,7,6,6,7,6,5,5,6,4,5,5,6,5,7,3,5,6,3,3,2,2,5,3,4,gpt-5-mini-2025-08-07,0,872,920
190,19,2,3,6,5,6,4,7,5,4,7,6,6,5,5,4,5,4,6,5,7,4,5,6,4,3,3,2,4,3,3,gpt-5-mini-2025-08-07,0,1448,920
191,20,5,4,7,5,6,4,3,2,4,4,2,3,4,3,3,4,3,4,3,7,5,4,6,6,7,3,5,8,7,6,gpt-5-mini-2025-08-07,0,1384,1374
192,20,6,5,7,6,7,4,3,2,3,4,2,3,5,4,3,3,3,4,3,7,5,4,7,6,8,3,5,8,6,7,gpt-5-mini-2025-08-07,0,1384,1374
193,20,7,6,7,5,6,5,3,2,4,5,2,6,4,3,2,3,3,3,2,7,5,5,6,6,8,3,5,9,6,7,gpt-5-mini-2025-08-07,0,1256,1374
194,20,4,5,8,4,7,5,3,2,5,6,2,3,4,3,2,4,4,4,3,7,5,5,7,6,8,2,6,8,7,8,gpt-5-mini-2025-08-07,0,1000,1374
195,20,7,5,8,6,7,6,3,2,3,5,3,2,5,3,2,4,3,4,3,8,5,4,7,6,8,3,6,8,5,7,gpt-5-mini-2025-08-07,0,1128,1374
196,20,6,5,7,3,6,5,3,2,4,5,2,2,5,3,3,3,3,4,3,7,5,4,7,5,8,4,6,8,6,7,gpt-5-mini-2025-08-07,0,1512,1374
197,20,7,5,7,5,7,4,3,2,3,4,2,2,5,4,3,3,3,3,2,7,4,3,7,5,8,2,6,8,7,7,gpt-5-mini-2025-08-07,0,1512,1374
198,20,7,6,7,3,6,6,3,2,4,3,2,2,5,3,3,3,3,4,4,7,6,4,7,6,8,3,5,8,6,7,gpt-5-mini-2025-08-07,0,1448,1374
199,20,6,5,7,5,6,5,3,2,3,5,2,2,5,3,2,4,5,4,3,3,5,4,7,6,8,3,6,8,7,7,gpt-5-mini-2025-08-07,0,1121,1374
200,20,6,5,7,5,7,5,3,2,3,5,2,2,4,3,3,3,3,4,3,6,4,3,6,6,8,3,5,8,7,8,gpt-5-mini-2025-08-07,0,1192,1374
201,21,3,4,9,5,4,6,4,5,5,5,4,4,6,6,3,4,3,4,4,7,3,5,6,6,8,4,7,7,3,8,gpt-5-mini-2025-08-07,0,1064,1165
202,21,4,2,8,6,3,4,3,6,6,5,4,4,6,6,3,4,3,3,5,7,4,6,6,6,8,3,7,7,4,7,gpt-5-mini-2025-08-07,0,936,1165
203,21,3,3,8,6,3,5,5,5,6,5,5,5,6,6,3,6,4,4,5,7,5,6,7,7,8,3,7,7,5,8,gpt-5-mini-2025-08-07,0,1128,1165
204,21,5,3,8,5,6,5,5,6,6,5,4,5,6,7,3,5,4,4,6,7,3,4,6,7,7,4,6,7,5,8,gpt-5-mini-2025-08-07,0,1320,1165
205,21,2,3,8,6,2,3,5,5,6,4,4,5,6,7,3,5,5,4,5,7,2,5,6,6,8,4,7,7,3,8,gpt-5-mini-2025-08-07,0,1192,1165
206,21,3,3,8,6,2,4,5,6,6,5,4,6,6,7,3,4,5,4,6,7,4,6,7,7,7,4,6,8,3,7,gpt-5-mini-2025-08-07,0,1320,1165
207,21,6,3,8,6,4,4,5,5,5,5,4,5,7,7,3,5,3,4,5,7,6,6,6,7,7,4,7,7,4,7,gpt-5-mini-2025-08-07,0,936,1165
208,21,3,3,8,6,4,5,5,6,6,5,4,5,6,7,3,4,3,4,5,7,5,4,7,6,8,4,7,7,5,7,gpt-5-mini-2025-08-07,0,1128,1165
209,21,3,2,8,5,3,5,5,5,5,4,4,4,6,6,3,6,4,4,5,7,5,5,6,6,7,3,6,7,5,7,gpt-5-mini-2025-08-07,0,1384,1165
210,21,4,2,8,6,3,4,4,5,6,6,5,5,6,7,3,6,4,4,5,7,3,5,6,6,8,5,7,7,3,8,gpt-5-mini-2025-08-07,0,1192,1165
211,22,4,4,8,4,3,6,4,3,8,9,3,4,6,6,6,7,7,3,3,8,8,5,2,7,9,8,7,6,6,8,gpt-5-mini-2025-08-07,0,1513,1331
212,22,5,4,9,6,5,8,4,2,8,9,3,4,7,6,6,7,6,3,3,7,7,7,3,8,9,8,7,6,6,8,gpt-5-mini-2025-08-07,0,1512,1331
213,22,5,2,9,6,5,7,4,3,8,9,5,4,6,6,7,7,6,4,3,8,8,7,2,8,9,8,7,7,6,8,gpt-5-mini-2025-08-07,0,1448,1331
214,22,5,3,8,6,6,7,3,5,8,9,3,4,6,6,6,6,7,4,3,8,8,3,2,8,8,7,7,7,6,7,gpt-5-mini-2025-08-07,0,1320,1331
215,22,6,3,9,5,5,7,3,2,8,8,4,4,6,6,6,7,7,3,2,8,7,6,4,8,9,8,7,7,7,8,gpt-5-mini-2025-08-07,0,1123,1331
216,22,6,4,8,5,6,7,3,5,8,9,3,3,7,6,6,7,8,3,2,8,8,7,2,8,9,8,7,7,7,8,gpt-5-mini-2025-08-07,0,1320,1331
217,22,7,3,9,5,3,7,4,2,8,9,3,2,6,6,6,7,7,3,3,7,8,5,3,8,9,8,7,7,7,8,gpt-5-mini-2025-08-07,0,1064,1331
218,22,5,4,9,4,5,7,3,2,8,9,4,3,6,5,5,6,6,4,3,8,8,5,2,8,9,7,7,7,6,8,gpt-5-mini-2025-08-07,0,1192,1331
219,22,4,3,8,6,5,7,5,3,8,8,3,3,7,5,5,5,7,4,3,8,8,3,3,8,8,8,8,7,7,8,gpt-5-mini-2025-08-07,0,1704,1331
220,22,6,3,8,5,4,5,6,3,8,8,4,5,6,6,6,6,6,4,4,8,7,4,2,8,8,8,7,8,6,8,gpt-5-mini-2025-08-07,0,1512,1331
221,23,5,4,7,6,4,7,6,3,5,5,4,5,8,6,5,6,6,8,6,7,8,6,5,8,4,3,4,6,4,5,gpt-5-mini-2025-08-07,0,1192,1051
222,23,2,2,7,6,3,5,5,3,4,5,3,3,8,7,3,5,6,8,7,7,8,7,7,8,5,3,5,6,5,5,gpt-5-mini-2025-08-07,0,1320,1051
223,23,3,3,7,6,4,6,5,3,6,5,4,3,8,7,5,6,6,8,6,7,9,6,5,8,5,4,4,6,4,6,gpt-5-mini-2025-08-07,0,1251,1051
224,23,4,4,7,6,3,6,6,3,4,4,4,3,8,6,4,6,6,8,5,7,8,6,6,7,4,2,3,5,5,5,gpt-5-mini-2025-08-07,0,1192,1051
225,23,2,3,8,6,5,8,6,3,5,5,4,5,8,7,5,6,7,9,6,7,9,5,5,8,5,3,4,6,4,5,gpt-5-mini-2025-08-07,0,1192,1051
226,23,4,3,8,6,5,8,6,4,6,4,3,3,8,6,4,6,6,8,7,8,9,7,6,8,5,3,5,6,5,5,gpt-5-mini-2025-08-07,0,1576,1051
227,23,3,2,7,6,4,4,6,3,6,5,5,3,8,6,3,6,5,8,6,6,8,4,5,8,5,4,4,6,3,5,gpt-5-mini-2025-08-07,0,1256,1051
228,23,4,3,7,6,4,5,6,3,6,6,5,3,8,7,4,6,7,8,7,7,9,7,6,8,4,3,4,5,5,5,gpt-5-mini-2025-08-07,0,1128,1051
229,23,4,3,8,5,4,5,5,3,5,4,4,3,8,7,5,6,6,8,6,7,8,6,5,8,5,2,4,6,5,4,gpt-5-mini-2025-08-07,0,1512,1051
230,23,3,3,8,6,4,5,5,2,5,4,3,3,8,7,4,6,6,8,6,7,8,5,6,8,4,3,4,5,5,5,gpt-5-mini-2025-08-07,0,1121,1051
231,24,6,6,8,6,4,5,7,6,5,5,4,6,7,7,4,6,7,6,5,7,3,3,3,5,7,8,4,6,5,7,gpt-5-mini-2025-08-07,0,1384,1296
232,24,5,6,8,6,5,6,6,5,6,5,3,4,6,6,3,6,7,6,5,5,5,4,7,6,7,7,5,6,5,6,gpt-5-mini-2025-08-07,0,1640,1296
233,24,5,6,7,5,6,6,6,5,6,5,4,5,7,6,3,5,6,6,3,5,5,4,6,5,6,7,5,6,5,6,gpt-5-mini-2025-08-07,0,1450,1296
234,24,5,6,8,6,5,5,6,6,5,5,4,3,7,7,3,6,7,6,5,8,5,3,7,6,7,8,5,6,6,8,gpt-5-mini-2025-08-07,0,1448,1296
235,24,5,6,8,5,4,6,6,4,5,5,4,4,7,7,4,6,7,6,4,8,5,4,5,6,7,7,5,6,5,7,gpt-5-mini-2025-08-07,0,1576,1296
236,24,6,6,8,5,5,5,7,6,6,6,5,7,7,7,3,6,7,7,6,7,5,6,7,6,7,7,5,6,4,6,gpt-5-mini-2025-08-07,0,1384,1296
237,24,6,7,8,5,6,7,7,6,6,6,4,5,7,7,3,6,7,6,4,5,5,4,6,7,7,7,5,5,5,7,gpt-5-mini-2025-08-07,0,1512,1296
238,24,6,6,8,5,4,5,6,6,5,5,4,6,7,6,3,5,6,6,6,7,4,4,5,5,8,7,5,7,5,7,gpt-5-mini-2025-08-07,0,1128,1296
239,24,6,5,8,6,5,3,7,6,6,6,5,6,6,7,4,6,7,7,3,7,3,4,5,4,7,8,5,6,6,7,gpt-5-mini-2025-08-07,0,1128,1296
240,24,5,6,8,5,5,5,6,5,5,5,4,4,7,7,3,5,6,6,4,7,5,4,6,6,7,7,5,6,6,6,gpt-5-mini-2025-08-07,0,1064,1296
241,25,2,2,8,6,4,4,6,5,6,7,6,7,8,7,4,7,3,7,6,7,7,6,6,7,6,5,3,6,2,5,gpt-5-mini-2025-08-07,0,1377,1510
242,25,2,2,8,7,5,4,7,6,8,7,6,7,8,8,5,7,2,8,6,8,6,4,6,6,7,7,4,6,2,6,gpt-5-mini-2025-08-07,0,1128,1510
243,25,2,2,8,7,5,5,6,5,7,7,7,7,8,7,3,7,3,8,5,6,6,6,6,7,6,5,3,6,2,6,gpt-5-mini-2025-08-07,0,1192,1510
244,25,2,2,8,6,4,5,6,4,6,7,7,7,8,8,4,8,3,8,6,7,6,6,5,6,7,6,4,7,3,7,gpt-5-mini-2025-08-07,0,1256,1510
245,25,3,2,8,6,5,4,7,6,6,7,7,6,8,7,3,8,4,8,6,6,7,7,5,7,6,6,4,6,3,5,gpt-5-mini-2025-08-07,0,1192,1510
246,25,3,2,8,6,5,5,6,4,7,7,7,6,7,7,4,6,3,8,6,7,6,7,6,7,6,6,4,6,3,5,gpt-5-mini-2025-08-07,0,1192,1510
247,25,2,2,8,7,5,6,5,5,4,6,5,7,8,7,4,7,3,7,6,7,6,5,7,7,6,6,4,6,3,8,gpt-5-mini-2025-08-07,0,936,1510
248,25,3,2,8,6,7,6,7,5,7,7,7,8,8,7,5,7,4,8,7,7,7,6,6,8,6,5,3,7,2,6,gpt-5-mini-2025-08-07,0,1128,1510
249,25,3,2,8,6,5,6,7,6,5,6,7,7,8,7,5,7,3,8,6,7,7,6,6,7,6,7,3,6,3,5,gpt-5-mini-2025-08-07,0,1192,1510
250,25,2,2,8,6,5,5,6,6,5,6,6,7,7,7,5,6,3,7,6,7,5,7,4,6,6,6,3,6,2,6,gpt-5-mini-2025-08-07,0,1320,1510
251,26,6,2,7,5,4,5,7,3,6,8,3,5,7,6,3,4,6,6,5,7,7,7,6,7,8,1,4,7,5,7,gpt-5-mini-2025-08-07,0,1448,1167
252,26,6,3,7,6,5,6,6,4,6,8,4,5,7,7,4,6,5,6,6,7,5,6,5,7,8,1,3,7,5,7,gpt-5-mini-2025-08-07,0,1064,1167
253,26,6,2,8,6,4,5,5,3,5,8,3,5,6,7,3,4,2,6,5,6,5,6,5,7,8,1,3,7,5,7,gpt-5-mini-2025-08-07,0,1214,1167
254,26,6,2,8,5,6,6,5,3,6,8,5,5,7,7,3,5,6,6,6,7,6,5,6,8,8,1,4,7,5,8,gpt-5-mini-2025-08-07,0,1192,1167
255,26,4,3,7,5,4,6,6,3,6,7,3,5,6,7,3,5,5,5,5,7,7,6,5,7,8,1,3,7,5,7,gpt-5-mini-2025-08-07,0,1000,1167
256,26,5,2,8,5,4,7,6,4,6,8,3,5,7,7,3,5,6,6,5,7,6,5,5,7,8,1,3,7,6,7,gpt-5-mini-2025-08-07,0,1128,1167
257,26,5,3,8,5,4,7,7,3,6,8,5,3,7,6,3,6,6,6,6,7,7,6,6,8,8,1,5,7,7,7,gpt-5-mini-2025-08-07,0,1448,1167
258,26,6,3,7,6,5,5,6,4,6,8,4,3,7,7,4,5,4,6,6,7,7,6,5,8,7,1,3,7,6,7,gpt-5-mini-2025-08-07,0,1320,1167
259,26,5,2,7,6,6,7,6,4,6,8,4,5,7,8,4,6,6,6,5,8,7,6,6,8,8,1,4,7,6,7,gpt-5-mini-2025-08-07,0,1000,1167
260,26,6,3,8,6,5,5,6,3,6,8,3,5,7,7,3,5,6,6,5,6,6,5,5,7,8,1,5,7,6,7,gpt-5-mini-2025-08-07,0,1569,1167
261,27,4,3,7,6,3,2,5,2,5,5,4,2,6,7,6,7,6,6,4,8,2,3,3,4,4,1,2,3,7,5,gpt-5-mini-2025-08-07,0,1000,823
262,27,3,3,6,6,2,3,5,2,3,5,3,3,6,7,6,7,7,7,6,7,4,3,3,4,5,2,4,2,8,5,gpt-5-mini-2025-08-07,0,1128,823
263,27,5,3,6,6,2,3,5,2,6,5,5,2,6,7,6,7,7,7,5,7,2,3,2,3,4,1,1,2,8,4,gpt-5-mini-2025-08-07,0,1128,823
264,27,2,3,6,5,2,3,5,3,5,5,4,3,6,7,5,7,6,7,5,7,2,3,2,3,4,1,1,2,7,3,gpt-5-mini-2025-08-07,0,1192,823
265,27,3,2,6,6,2,2,5,2,5,5,4,2,6,7,6,7,6,6,4,7,2,3,2,4,5,1,3,2,6,5,gpt-5-mini-2025-08-07,0,1313,823
266,27,3,3,5,5,2,3,5,2,6,5,5,3,6,7,6,7,7,6,5,7,2,5,2,4,5,1,3,4,7,5,gpt-5-mini-2025-08-07,0,936,823
267,27,3,3,7,6,2,4,5,3,6,5,5,3,6,7,5,7,6,7,4,6,2,4,3,5,4,1,3,3,6,5,gpt-5-mini-2025-08-07,0,936,823
268,27,4,4,6,6,3,4,5,3,5,5,6,3,7,7,5,7,7,7,5,7,4,4,3,5,5,2,3,3,7,5,gpt-5-mini-2025-08-07,0,1256,823
269,27,3,2,6,6,2,2,5,2,4,5,5,3,6,7,5,7,6,6,5,7,3,3,2,4,5,1,2,2,7,5,gpt-5-mini-2025-08-07,0,1320,823
270,27,2,3,7,7,4,5,6,2,5,5,4,3,6,7,5,7,6,6,5,7,3,4,3,4,4,2,3,2,7,5,gpt-5-mini-2025-08-07,0,993,823
271,39,2,2,8,7,4,6,5,2,6,6,5,4,6,5,5,7,6,6,4,7,6,5,4,5,7,2,3,7,7,7,gpt-5-mini-2025-08-07,0,1059,1069
272,39,3,5,7,8,5,6,5,3,5,7,5,3,6,6,6,8,8,7,5,8,6,5,3,6,6,2,3,5,7,6,gpt-5-mini-2025-08-07,0,1128,1069
273,39,2,3,8,6,2,5,5,2,6,7,5,3,6,6,5,7,4,6,5,7,7,6,4,7,6,2,3,6,6,6,gpt-5-mini-2025-08-07,0,1192,1069
274,39,3,2,8,7,3,5,5,2,6,6,5,3,6,5,4,7,6,7,4,8,6,5,3,6,6,2,2,7,7,6,gpt-5-mini-2025-08-07,0,1192,1069
275,39,4,3,8,8,6,6,6,2,6,7,6,3,6,5,5,7,7,7,4,8,6,4,5,5,7,2,2,7,7,6,gpt-5-mini-2025-08-07,0,1000,1069
276,39,3,2,8,7,3,4,5,3,5,7,3,3,7,6,6,7,5,7,5,8,7,6,4,7,7,2,3,7,8,7,gpt-5-mini-2025-08-07,0,1000,1069
277,39,2,2,7,7,3,6,5,3,6,7,5,3,7,5,5,7,5,6,5,8,6,5,3,6,6,2,2,7,6,6,gpt-5-mini-2025-08-07,0,1256,1069
278,39,4,2,8,7,4,6,5,3,6,7,6,3,6,6,6,7,5,7,5,7,6,4,5,6,7,2,2,8,7,7,gpt-5-mini-2025-08-07,0,1185,1069
279,39,2,4,7,8,3,6,5,4,6,7,5,3,7,6,6,8,6,6,5,8,6,4,3,6,5,1,2,7,6,5,gpt-5-mini-2025-08-07,0,1128,1069
280,39,2,5,8,7,5,7,5,3,6,7,5,3,6,5,6,8,7,6,4,7,7,5,3,7,7,2,3,7,8,7,gpt-5-mini-2025-08-07,0,1064,1069
281,33,5,4,8,5,6,6,3,3,7,7,3,4,6,5,2,6,5,3,3,8,2,5,8,5,9,3,5,8,6,8,gpt-5-mini-2025-08-07,0,1192,1219
282,33,6,3,8,5,6,5,3,2,4,5,2,2,6,5,2,4,5,3,3,7,4,3,7,7,8,5,6,8,6,8,gpt-5-mini-2025-08-07,0,1257,1219
283,33,3,1,8,5,5,3,2,2,4,5,3,2,3,5,2,6,5,2,3,7,2,3,8,4,9,4,6,9,6,8,gpt-5-mini-2025-08-07,0,1064,1219
284,33,6,5,8,5,6,6,4,2,6,5,3,3,6,5,2,4,5,3,4,5,4,6,7,6,8,4,5,8,6,8,gpt-5-mini-2025-08-07,0,1384,1219
285,33,3,3,9,5,6,6,2,2,6,6,3,3,6,5,2,5,6,2,4,2,4,3,7,6,9,4,5,8,6,8,gpt-5-mini-2025-08-07,0,1192,1219
286,33,3,4,8,4,6,6,3,3,6,5,3,3,5,3,2,5,6,3,4,8,3,3,8,7,9,4,6,8,6,8,gpt-5-mini-2025-08-07,0,1514,1219
287,33,6,4,8,5,3,5,2,2,6,5,2,2,6,5,2,5,2,2,4,4,2,3,7,6,8,4,7,8,6,8,gpt-5-mini-2025-08-07,0,1448,1219
288,33,5,2,8,4,4,5,3,2,6,5,3,3,6,4,2,4,5,2,3,6,4,3,7,7,9,4,6,8,5,8,gpt-5-mini-2025-08-07,0,1320,1219
289,33,3,2,8,4,4,4,3,2,4,4,2,4,5,4,2,3,3,2,4,7,3,4,8,5,9,5,6,8,6,8,gpt-5-mini-2025-08-07,0,1384,1219
290,33,3,2,8,4,4,4,3,2,5,6,3,3,5,4,2,4,5,3,3,7,3,4,8,7,9,4,5,8,7,8,gpt-5-mini-2025-08-07,0,1000,1219
291,31,4,3,7,6,3,5,3,2,5,4,4,5,6,6,3,6,7,4,5,7,6,6,7,7,5,1,6,4,5,5,gpt-5-mini-2025-08-07,0,1064,1116
292,31,4,3,7,6,2,2,4,3,5,5,3,3,6,6,3,5,7,5,5,6,6,5,6,7,5,4,6,4,6,5,gpt-5-mini-2025-08-07,0,1128,1116
293,31,3,4,6,5,2,4,5,3,4,4,3,4,6,6,3,5,6,4,5,7,6,6,5,7,5,2,6,5,6,5,gpt-5-mini-2025-08-07,0,1185,1116
294,31,5,3,7,6,3,3,4,3,5,4,4,5,7,7,3,6,8,5,5,6,6,7,5,7,6,3,7,6,6,6,gpt-5-mini-2025-08-07,0,1064,1116
295,31,6,3,8,6,2,2,4,3,5,3,5,3,6,6,2,5,6,5,5,6,6,4,3,6,5,3,6,5,5,5,gpt-5-mini-2025-08-07,0,1313,1116
296,31,4,3,7,6,2,5,3,3,5,2,4,2,6,7,3,6,7,5,5,7,2,3,4,8,5,3,5,3,5,7,gpt-5-mini-2025-08-07,0,1249,1116
297,31,3,3,8,5,2,4,4,2,5,3,4,3,6,6,2,5,6,4,3,6,5,3,3,6,5,3,6,2,4,6,gpt-5-mini-2025-08-07,0,1128,1116
298,31,3,3,7,5,3,6,5,3,5,3,3,3,7,6,3,5,6,5,5,6,6,6,7,7,5,2,5,4,6,5,gpt-5-mini-2025-08-07,0,1441,1116
299,31,3,3,7,6,5,6,4,4,5,3,5,4,6,6,3,4,6,4,5,7,4,5,6,7,6,2,6,5,5,6,gpt-5-mini-2025-08-07,0,936,1116
300,31,3,2,8,6,3,5,3,2,5,3,4,2,6,7,3,5,7,4,4,6,2,3,7,6,5,3,5,3,6,5,gpt-5-mini-2025-08-07,0,1064,1116
301,34,7,2,8,4,4,5,2,3,6,5,3,5,5,4,2,4,4,2,3,7,3,5,7,6,8,3,7,8,4,8,gpt-5-mini-2025-08-07,0,1448,1017
302,34,6,2,8,4,3,3,2,3,5,4,2,4,4,3,2,3,2,2,2,7,4,4,8,6,8,3,8,8,3,8,gpt-5-mini-2025-08-07,0,1185,1017
303,34,6,2,7,4,3,4,2,3,5,5,2,3,5,4,2,3,4,2,3,7,3,6,7,5,9,3,8,8,5,8,gpt-5-mini-2025-08-07,0,1064,1017
304,34,6,2,8,5,5,3,2,2,5,6,3,3,4,5,2,3,2,2,2,7,2,4,8,6,9,3,8,8,5,8,gpt-5-mini-2025-08-07,0,1320,1017
305,34,6,2,8,4,5,3,2,4,6,6,3,5,4,5,2,4,3,2,2,6,2,3,7,6,8,3,7,8,4,8,gpt-5-mini-2025-08-07,0,1320,1017
306,34,6,2,8,4,3,5,2,2,6,5,3,5,5,4,3,3,4,2,3,7,4,6,8,6,9,3,8,8,4,8,gpt-5-mini-2025-08-07,0,1057,1017
307,34,6,2,8,4,4,5,2,3,5,4,3,3,4,3,2,3,3,2,3,6,3,6,7,5,8,2,8,8,4,8,gpt-5-mini-2025-08-07,0,1192,1017
308,34,7,2,8,5,4,5,2,3,5,6,2,3,5,4,2,4,3,2,2,7,3,4,8,5,9,4,8,8,3,8,gpt-5-mini-2025-08-07,0,1441,1017
309,34,6,2,9,6,6,5,2,3,5,5,3,3,4,3,2,3,4,2,2,8,4,6,8,7,9,3,8,9,4,8,gpt-5-mini-2025-08-07,0,1256,1017
310,34,6,2,8,5,3,5,2,2,5,5,3,3,4,4,2,3,4,2,2,6,3,6,7,6,9,4,8,8,5,8,gpt-5-mini-2025-08-07,0,1384,1017
311,47,2,2,7,5,3,2,3,3,3,5,2,2,3,5,6,5,4,2,2,7,2,2,6,2,5,8,5,2,7,6,gpt-5-mini-2025-08-07,0,1768,1303
312,47,5,3,8,4,3,3,2,2,4,4,2,2,2,5,5,4,5,3,2,8,2,2,3,2,6,8,5,2,6,5,gpt-5-mini-2025-08-07,0,1192,1303
313,47,4,3,7,6,4,2,2,2,2,4,2,2,2,3,5,5,5,2,2,7,2,2,3,2,6,7,5,3,6,4,gpt-5-mini-2025-08-07,0,1313,1303
